"","V1","V2"
"1",0.568476081143148,1662249600
"2",0.665191520770934,1662253200
"3",0.732973432185974,1662256800
"4",0.779977451173385,1662260400
"5",0.862662621318229,1662264000
"6",0.925238257741892,1662267600
"7",0.945343993591789,1662271200
"8",0.935384867342115,1662274800
"9",0.887383875233531,1662278400
"10",0.846552075944221,1662282000
"11",0.813993461930706,1662285600
"12",0.789151104064995,1662289200
"13",0.865167267366153,1662292800
"14",0.909545767118287,1662296400
"15",0.899701556755191,1662300000
"16",0.894243077239434,1662303600
"17",0.893514151253466,1662307200
"18",0.904381275785105,1662310800
"19",0.949747274747631,1662314400
"20",0.939378987081378,1662318000
"21",0.907196925972726,1662321600
"22",0.905841965143425,1662325200
"23",0.932712875528545,1662328800
"24",0.893599273973438,1662332400
"25",0.861257577444993,1662336000
"26",0.895989453607815,1662339600
"27",0.792309039193392,1662343200
"28",0.8276773767062,1662346800
"29",0.920372422248844,1662350400
"30",0.974602092784002,1662354000
"31",1.01955051559323,1662357600
"32",1.01029895342109,1662361200
"33",0.913437748564773,1662364800
"34",0.869338472238221,1662368400
"35",0.824950936339289,1662372000
"36",0.790865154151764,1662375600
"37",0.767699000815942,1662379200
"38",0.752874666264755,1662382800
"39",0.714008923562716,1662386400
"40",0.688665844974416,1662390000
"41",0.797582819079639,1662393600
"42",0.833177332578691,1662397200
"43",0.885959864992652,1662400800
"44",0.888338798728782,1662404400
"45",0.900395994211902,1662408000
"46",0.920672488025457,1662411600
"47",0.926540077545545,1662415200
"48",0.897659455918973,1662418800
"49",0.933880669765138,1662422400
"50",0.937830011314786,1662426000
"51",0.966019400011523,1662429600
"52",1.03660418880738,1662433200
"53",1.14388502781513,1662436800
"54",1.19862467511624,1662440400
"55",1.21537950651527,1662444000
"56",1.2382042846813,1662447600
"57",1.08275279036839,1662451200
"58",1.02620749870138,1662454800
"59",0.962538295989157,1662458400
"60",0.924373975789051,1662462000
"61",0.857402397830379,1662465600
"62",0.838392165565248,1662469200
"63",0.834645275205666,1662472800
"64",0.81357658077804,1662476400
"65",0.740458354336588,1662480000
"66",0.771369783981806,1662483600
"67",0.808302086967846,1662487200
"68",0.823165217575536,1662490800
"69",0.829022559550655,1662494400
"70",0.828531236014338,1662498000
"71",0.953206174981721,1662501600
"72",0.943371654706878,1662505200
"73",0.957298537232294,1662508800
"74",0.926257655215436,1662512400
"75",0.966971814270371,1662516000
"76",0.970706121907266,1662519600
"77",0.991003131852495,1662523200
"78",1.08094242697985,1662526800
"79",1.16815004491644,1662530400
"80",1.14387029017308,1662534000
"81",1.1215246127561,1662537600
"82",1.13153179051435,1662541200
"83",1.11169915882556,1662544800
"84",1.05137370885545,1662548400
"85",0.992824486894368,1662552000
"86",0.96035556432138,1662555600
"87",0.897430025899244,1662559200
"88",0.88855101607623,1662562800
"89",0.853326061129503,1662566400
"90",0.879109458825864,1662570000
"91",0.845396483077656,1662573600
"92",0.798311366150858,1662577200
"93",0.824535661522514,1662580800
"94",0.841350338669728,1662584400
"95",0.863677432301305,1662588000
"96",0.814370229585394,1662591600
"97",0.815349529310253,1662595200
"98",0.807339406611193,1662598800
"99",0.772119366554011,1662602400
"100",0.736891465761804,1662606000
"101",0.706185709123164,1662609600
"102",0.699742768159553,1662613200
"103",0.739449224808402,1662616800
"104",0.761290741102671,1662620400
"105",0.796520554928356,1662624000
"106",0.833120363779917,1662627600
"107",0.815405017230371,1662631200
"108",0.740088522543201,1662634800
"109",0.669489854725676,1662638400
"110",0.650451163402255,1662642000
"111",0.563931704028717,1662645600
"112",0.537198888384598,1662649200
"113",0.513575272870037,1662652800
"114",0.563565222081472,1662656400
"115",0.64234477256086,1662660000
"116",0.688080195936562,1662663600
"117",0.714033320450247,1662667200
"118",0.735589985403107,1662670800
"119",0.757757540029307,1662674400
"120",0.745449695702804,1662678000
"121",0.722455283387937,1662681600
"122",0.784780251512626,1662685200
"123",0.815236912112974,1662688800
"124",0.789627000044995,1662692400
"125",0.755653283047312,1662696000
"126",0.743091894529879,1662699600
"127",0.768064998457973,1662703200
"128",0.785673022144749,1662706800
"129",0.831451888062274,1662710400
"130",0.787815989546577,1662714000
"131",0.859846824864426,1662717600
"132",0.889369066600319,1662721200
"133",0.835421603094112,1662724800
"134",0.816904528328671,1662728400
"135",0.801693159110824,1662732000
"136",0.749299761879464,1662735600
"137",0.698902970611503,1662739200
"138",0.732559104693335,1662742800
"139",0.808084757062129,1662746400
"140",0.820894325874708,1662750000
"141",0.859058621966271,1662753600
"142",0.891074930979503,1662757200
"143",0.901686736400558,1662760800
"144",1.01488447079202,1662764400
"145",0.996639614365486,1662768000
"146",0.962475319249589,1662771600
"147",1.00275624178842,1662775200
"148",0.93993624494664,1662778800
"149",0.864916015652864,1662782400
"150",0.822263399997914,1662786000
"151",0.776437942823017,1662789600
"152",0.745036640484921,1662793200
"153",0.775633928527011,1662796800
"154",0.887352355836133,1662800400
"155",0.917760635294247,1662804000
"156",0.971683209080592,1662807600
"157",0.972784649455575,1662811200
"158",0.946189392684679,1662814800
"159",0.895470635769088,1662818400
"160",0.860633328789352,1662822000
"161",0.782056921351624,1662825600
"162",0.790532044339402,1662829200
"163",0.863510676070574,1662832800
"164",0.918415418406713,1662836400
"165",0.994232825521279,1662840000
"166",1.04039852445908,1662843600
"167",1.03024919837245,1662847200
"168",1.01610518367088,1662850800
"169",1.03004841776554,1662854400
"170",0.991330424966459,1662858000
"171",0.947610679273718,1662861600
"172",0.843104249343766,1662865200
"173",0.749674746697635,1662868800
"174",0.687595692697377,1662872400
"175",0.627374650816286,1662876000
"176",0.553949908692163,1662879600
"177",0.515144730831251,1662883200
"178",0.555023540611261,1662886800
"179",0.606291167788272,1662890400
"180",0.675541591787152,1662894000
"181",0.717661647623989,1662897600
"182",0.709051837390506,1662901200
"183",0.659110586918701,1662904800
"184",0.676482350329186,1662908400
"185",0.631285610964304,1662912000
"186",0.671621384936346,1662915600
"187",0.713783021312054,1662919200
"188",0.780063307383835,1662922800
"189",0.866130729414998,1662926400
"190",0.970972501036729,1662930000
"191",1.05501059524685,1662933600
"192",1.10227788907787,1662937200
"193",1.07838324101696,1662940800
"194",1.05970095609821,1662944400
"195",0.994771774323351,1662951600
"196",0.906879554306182,1662955200
"197",0.842487259334352,1662958800
"198",0.700260400238426,1662962400
"199",0.693848346059664,1662966000
"200",0.661997270557298,1662969600
"201",0.705817714601648,1662973200
"202",0.677399212065374,1662976800
"203",0.743812239624121,1662980400
"204",0.811789428743284,1662984000
"205",0.820913573269793,1662987600
"206",0.802277267419928,1662991200
"207",0.801573166013645,1662994800
"208",0.831594786297203,1662998400
"209",0.811745114483508,1663002000
"210",0.851677957120325,1663005600
"211",0.858202221774637,1663009200
"212",0.899824664078389,1663012800
"213",0.924187016618159,1663016400
"214",0.999421055715144,1663020000
"215",1.02971639401914,1663023600
"216",1.10453061734928,1663027200
"217",1.05362939458158,1663030800
"218",1.03705014206185,1663034400
"219",1.02551472881226,1663038000
"220",1.01825298419932,1663041600
"221",0.961939753024203,1663045200
"222",0.784005711698773,1663048800
"223",0.724625494874783,1663052400
"224",0.661037474722922,1663056000
"225",0.713611195306279,1663059600
"226",0.756550724173645,1663063200
"227",0.782293852140898,1663066800
"228",0.796781692115004,1663070400
"229",0.82003343460536,1663074000
"230",0.833112573337711,1663077600
"231",0.884710097144305,1663081200
"232",0.901947942996968,1663084800
"233",0.874272196281771,1663088400
"234",0.815797357441069,1663092000
"235",0.820279508874973,1663095600
"236",0.923725029525911,1663099200
"237",1.00490294550341,1663102800
"238",1.08036459840903,1663106400
"239",1.10342683160221,1663110000
"240",1.17259963686439,1663113600
"241",1.19542321645126,1663117200
"242",1.23696275841376,1663120800
"243",1.24505285600088,1663124400
"244",1.21054562556472,1663128000
"245",1.13840055450338,1663131600
"246",1.03130641861553,1663135200
"247",0.931363457008953,1663138800
"248",0.90650753853289,1663142400
"249",0.919982273116097,1663146000
"250",0.871349671581067,1663149600
"251",0.914411151184488,1663153200
"252",0.931700043610971,1663156800
"253",0.982741779040214,1663160400
"254",0.969636860848179,1663164000
"255",1.01136490311988,1663167600
"256",0.92058383703854,1663171200
"257",0.850188623307589,1663174800
"258",0.820399746139182,1663178400
"259",0.772126595026883,1663182000
"260",0.755180269723912,1663185600
"261",0.831696571301191,1663189200
"262",0.860536688204765,1663196400
"263",0.930432982695819,1663200000
"264",1.01121932993242,1663203600
"265",1.05939962927889,1663207200
"266",1.13969803219204,1663210800
"267",1.10607749452119,1663214400
"268",1.06459696851698,1663218000
"269",0.997774800152132,1663221600
"270",0.993895048865718,1663225200
"271",0.964912918747006,1663228800
"272",0.954503473834398,1663232400
"273",0.987751362478981,1663236000
"274",1.01393662800953,1663239600
"275",1.00685495797464,1663243200
"276",1.01041204959293,1663246800
"277",0.982271412761721,1663250400
"278",0.974208769866141,1663254000
"279",0.865324639168984,1663257600
"280",0.770461555802278,1663261200
"281",0.751135606561328,1663264800
"282",0.759371972177021,1663268400
"283",0.731647221833656,1663272000
"284",0.687412472665849,1663275600
"285",0.658821015101947,1663279200
"286",0.667375624927047,1663282800
"287",0.69021182282336,1663286400
"288",0.691604532007155,1663290000
"289",0.762513523848904,1663293600
"290",0.844267216932648,1663297200
"291",0.757451819258203,1663300800
"292",0.756517462629341,1663304400
"293",0.816599473184684,1663308000
"294",0.834774476877023,1663311600
"295",0.842773418489509,1663315200
"296",0.789725736728646,1663318800
"297",0.784000049355393,1663322400
"298",0.787754767533235,1663326000
"299",0.833410316931531,1663329600
"300",0.835341375049142,1663333200
"301",0.83053212249297,1663336800
"302",0.881663122161996,1663340400
"303",0.862770270646728,1663344000
"304",0.822902991969226,1663347600
"305",0.918652980654913,1663351200
"306",0.980215024143474,1663354800
"307",0.96750742518829,1663358400
"308",0.918968921977825,1663362000
"309",0.842275149504471,1663365600
"310",0.834607497330303,1663369200
"311",0.839115501243342,1663372800
"312",0.858096507452656,1663376400
"313",0.890411393761518,1663380000
"314",0.960431939175954,1663383600
"315",1.01064041185421,1663387200
"316",1.03359746415711,1663390800
"317",1.01598791502882,1663394400
"318",0.975357544483629,1663398000
"319",0.952507277990827,1663401600
"320",0.842220630520271,1663405200
"321",0.837048034935763,1663408800
"322",0.77938220075813,1663412400
"323",0.808578936004324,1663416000
"324",0.828201955382006,1663419600
"325",0.845067615362863,1663423200
"326",0.944938453818471,1663426800
"327",0.966406631273722,1663430400
"328",0.936644847721998,1663434000
"329",0.930431524003364,1663437600
"330",0.924274409211859,1663441200
"331",0.906707723956537,1663444800
"332",0.899384823177501,1663448400
"333",0.84076516447306,1663455600
"334",0.854675525363882,1663459200
"335",0.844088337646164,1663462800
"336",0.930188063831716,1663466400
"337",1.00599124290032,1663470000
"338",1.07025592231649,1663473600
"339",1.11197607919966,1663477200
"340",1.06302690224993,1663480800
"341",1.02042262842011,1663484400
"342",0.989257904819917,1663488000
"343",0.991038856078571,1663491600
"344",0.942428968793272,1663495200
"345",0.920488176991133,1663498800
"346",0.914093537572287,1663502400
"347",0.952144545918647,1663506000
"348",0.90665218537415,1663509600
"349",0.916221101604353,1663513200
"350",0.929734700222446,1663516800
"351",0.927566724383416,1663520400
"352",0.928867206883675,1663524000
"353",0.928602828692644,1663527600
"354",0.936358521892947,1663531200
"355",0.96489716019317,1663534800
"356",0.943261284518812,1663538400
"357",0.870159382928035,1663542000
"358",0.893647361790951,1663545600
"359",0.90560234760845,1663549200
"360",0.908037657275928,1663552800
"361",0.919956044105918,1663556400
"362",1.0032791441764,1663560000
"363",1.01560475109834,1663563600
"364",1.02312964063194,1663567200
"365",0.997847492381711,1663570800
"366",0.995718852714742,1663574400
"367",0.998791192477298,1663578000
"368",0.97926979456214,1663581600
"369",0.967962464407391,1663585200
"370",0.994522143162912,1663588800
"371",0.988413693563682,1663592400
"372",0.966410664280195,1663596000
"373",0.947643535747723,1663599600
"374",0.997568740040642,1663603200
"375",1.03560412588851,1663606800
"376",1.04248007393598,1663610400
"377",1.04817722233888,1663614000
"378",1.07888785427138,1663617600
"379",1.07989966218237,1663621200
"380",0.997564798305231,1663624800
"381",0.942186482439997,1663628400
"382",0.91061789295966,1663632000
"383",0.836326397642611,1663635600
"384",0.810623434680205,1663639200
"385",0.837857823677542,1663642800
"386",0.852881242059845,1663646400
"387",0.887583106217582,1663650000
"388",0.853172421818257,1663653600
"389",0.837007692515146,1663657200
"390",0.8279710737736,1663660800
"391",0.832225250269784,1663664400
"392",0.767113978129515,1663668000
"393",0.760796201035742,1663671600
"394",0.785152118719813,1663675200
"395",0.780747336661102,1663678800
"396",0.779163960861588,1663682400
"397",0.785543905657829,1663686000
"398",0.791781895381839,1663689600
"399",0.808726082079208,1663693200
"400",0.807532090413789,1663696800
"401",0.834392822117263,1663700400
"402",0.878162847739987,1663704000
"403",0.856043043234663,1663707600
"404",0.819908745034999,1663711200
"405",0.726069940490915,1663714800
"406",0.690668337772678,1663718400
"407",0.625814081711299,1663722000
"408",0.594724590921402,1663725600
"409",0.607738654729131,1663729200
"410",0.602451027205505,1663732800
"411",0.618745157775894,1663736400
"412",0.621298251005256,1663740000
"413",0.629369120991047,1663743600
"414",0.626018853989062,1663747200
"415",0.603188080807071,1663750800
"416",0.536790025358078,1663754400
"417",0.520567067549347,1663758000
"418",0.480209143705243,1663761600
"419",0.476112905810123,1663765200
"420",0.456110403569436,1663768800
"421",0.367329233676529,1663772400
"422",0.355146350346066,1663776000
"423",0.358910493743298,1663779600
"424",0.367462800181401,1663783200
"425",0.372098485673874,1663786800
"426",0.362841359981352,1663790400
"427",0.352771121143761,1663794000
"428",0.315812151214665,1663797600
"429",0.2800067547981,1663801200
"430",0.241192194553983,1663804800
"431",0.215648043093911,1663808400
"432",0.179735724107552,1663812000
"433",0.138741563494735,1663815600
"434",0.125825630405936,1663819200
"435",0.210907386265598,1663822800
"436",0.184147598497803,1663826400
"437",0.197572189703744,1663830000
"438",0.238289901606085,1663833600
"439",0.228263308409901,1663837200
"440",0.241883481407617,1663840800
"441",0.226570038977347,1663844400
"442",0.214895779229147,1663848000
"443",0.179168673372394,1663851600
"444",0.181672085731834,1663855200
"445",0.16031038591625,1663858800
"446",0.199851968650898,1663862400
"447",0.284473000490495,1663866000
"448",0.325843487918521,1663869600
"449",0.38503333549759,1663873200
"450",0.448800547089361,1663876800
"451",0.430530359483896,1663880400
"452",0.41547592305589,1663884000
"453",0.42271868722015,1663887600
"454",0.405578303078846,1663891200
"455",0.347646576876761,1663894800
"456",0.337788646199807,1663898400
"457",0.273787177572889,1663902000
"458",0.256369178870877,1663905600
"459",0.234123039181288,1663909200
"460",0.249597472512889,1663912800
"461",0.281637875041926,1663916400
"462",0.310874690015667,1663920000
"463",0.322515092180449,1663923600
"464",0.313361389944931,1663927200
"465",0.326228714815894,1663930800
"466",0.314629226005705,1663934400
"467",0.329849478894571,1663938000
"468",0.293239497583743,1663941600
"469",0.283742133309032,1663945200
"470",0.262433486038876,1663948800
"471",0.3555200397859,1663952400
"472",0.35243437695982,1663956000
"473",0.397114678555512,1663959600
"474",0.408821098244791,1663963200
"475",0.397504467315812,1663966800
"476",0.399985845884885,1663970400
"477",0.377494058343275,1663974000
"478",0.403852056176032,1663977600
"479",0.367458471132962,1663981200
"480",0.31566985486457,1663984800
"481",0.243029247092929,1663988400
"482",0.204021787208068,1663992000
"483",0.183328140695686,1663995600
"484",0.165436810452901,1663999200
"485",0.191422032238123,1664002800
"486",0.219807587246546,1664006400
"487",0.276790665873366,1664010000
"488",0.290112246099746,1664013600
"489",0.265860723539998,1664017200
"490",0.212661033257723,1664020800
"491",0.195455004082554,1664024400
"492",0.126911068257957,1664028000
"493",0.0978586711329292,1664031600
"494",0.0464013148242765,1664035200
"495",0.0792394063197483,1664038800
"496",0.0751334449790183,1664042400
"497",0.10471643969225,1664046000
"498",0.146482060270591,1664049600
"499",0.121726541928407,1664053200
"500",0.149595941357665,1664056800
"501",0.102075210220704,1664060400
"502",0.0174810235621497,1664064000
"503",0.0118176858778498,1664067600
"504",-0.0151362455615022,1664071200
"505",-0.144162090590993,1664074800
"506",-0.200707635949683,1664078400
"507",-0.278247917295688,1664082000
"508",-0.277121595546303,1664085600
"509",-0.324933064715475,1664089200
"510",-0.214027524243903,1664092800
"511",-0.187731248723061,1664096400
"512",-0.130237616616051,1664100000
"513",-0.130590441684241,1664103600
"514",-0.139848085446633,1664107200
"515",-0.14390771663497,1664110800
"516",-0.121803774975855,1664114400
"517",-0.188061222180185,1664118000
"518",-0.218794192081866,1664121600
"519",-0.162212295761839,1664125200
"520",-0.189774681460999,1664128800
"521",-0.154004119324279,1664132400
"522",-0.121019430270377,1664136000
"523",-0.0742370884475611,1664139600
"524",-0.138957210522148,1664143200
"525",-0.105867729645965,1664146800
"526",-0.16949370335142,1664150400
"527",-0.201267460518867,1664154000
"528",-0.308253682585526,1664157600
"529",-0.398448729355887,1664161200
"530",-0.476504073345671,1664164800
"531",-0.476535191675464,1664168400
"532",-0.444470243417997,1664172000
"533",-0.389316025505017,1664175600
"534",-0.295535312088699,1664179200
"535",-0.193808662794536,1664182800
"536",-0.132186192736233,1664186400
"537",-0.0803734345142679,1664190000
"538",-0.00632325647450106,1664193600
"539",-0.0373599985948513,1664200800
"540",-0.0727464056799403,1664204400
"541",-0.135106401498877,1664208000
"542",-0.0956628663718209,1664211600
"543",-0.114604048692928,1664215200
"544",-0.088327016928414,1664218800
"545",-0.145295865972276,1664222400
"546",-0.145191757388635,1664226000
"547",-0.23571790086847,1664229600
"548",-0.243649546861487,1664233200
"549",-0.344328491457209,1664236800
"550",-0.421275382847329,1664240400
"551",-0.57660572622847,1664244000
"552",-0.758958805041729,1664247600
"553",-0.960710088567303,1664251200
"554",-1.12478032110629,1664254800
"555",-1.32225359728064,1664258400
"556",-1.50720474103525,1664262000
"557",-1.6663946669179,1664265600
"558",-1.85442143358977,1664269200
"559",-1.97128585154164,1664272800
"560",-2.11829443569193,1664276400
"561",-2.18948057080825,1664280000
"562",-2.33258441250842,1664283600
"563",-2.44583732031544,1664287200
"564",-2.44410250590551,1664290800
"565",-2.52975267026785,1664294400
"566",-2.61496000496014,1664298000
"567",-2.63872849113737,1664301600
"568",-2.64961957156537,1664305200
"569",-2.56715335265038,1664308800
"570",-2.50690146440211,1664312400
"571",-2.39756661624565,1664316000
"572",-2.26587336870137,1664319600
"573",-2.11074022374004,1664323200
"574",-1.98889452827023,1664326800
"575",-1.93707580220547,1664330400
"576",-1.8975077339634,1664334000
"577",-1.84242986770151,1664337600
"578",-1.93580814935659,1664341200
"579",-1.85815892173639,1664344800
"580",-1.77494305473311,1664348400
"581",-1.61018107908609,1664352000
"582",-1.45243652979488,1664355600
"583",-1.3307530923026,1664359200
"584",-1.20013955296483,1664362800
"585",-1.069614204383,1664366400
"586",-0.928817614710795,1664370000
"587",-0.866157644668797,1664373600
"588",-0.835208066570566,1664377200
"589",-0.758276862446123,1664380800
"590",-0.685347899741819,1664384400
"591",-0.656563834950912,1664388000
"592",-0.596664877037021,1664391600
"593",-0.559959417602102,1664395200
"594",-0.52127051657395,1664398800
"595",-0.527977906299694,1664402400
"596",-0.477475883741847,1664406000
"597",-0.43250888826952,1664409600
"598",-0.391304817320512,1664413200
"599",-0.406634775483027,1664416800
